Epochs,8,9,10,11,12,13,14,15
1,2.6037938938496676,2.603787866632609,2.603677537127126,2.5874017024551335,2.5925852541063654,2.591301007348983,2.5911967027042904,2.593454892873409
2,2.517070857059356,2.5135036938642727,2.500889840817987,2.484442393085244,2.480259370334813,2.4715616494580046,2.46327418203619,2.460998152478441
3,2.4760678406149874,2.4594239635824877,2.4529286728675395,2.4279715560874604,2.4136505577212475,2.402284898393141,2.392364894672538,2.390057465003251
4,2.42987229987145,2.415885789053781,2.4002347293592035,2.376288214066591,2.3515861773881754,2.335559487994251,2.316679898280377,2.309237122713365
5,2.376647986821228,2.36203192156986,2.342697318134412,2.310070983097803,2.2800728419569674,2.260760144457791,2.2421772952429837,2.2272359408138405
6,2.3184905044098505,2.2952723810209323,2.274628765161789,2.2371822088994415,2.2002749341433168,2.1801961419360887,2.155449648032593,2.135763618878565
7,2.245686446831953,2.2187358406165165,2.1917882958686055,2.152939900774673,2.107772344057677,2.078016716274407,2.049107239574343,2.029801318080521
8,2.1505284873424375,2.115613054614994,2.0879149442741056,2.0500332488388313,1.999335596678687,1.973841978552563,1.9468390904234207,1.9244897351357337
9,2.0477385732533233,2.0153397681841527,1.9829847792386286,1.9412604024701883,1.892677098102257,1.8623339615232957,1.8279720757233613,1.8118683789064205
10,1.939368077224766,1.9009481844354847,1.8751798585174875,1.8361222575621827,1.784001067036488,1.7623349193666802,1.7263933455017917,1.7117822893330308
11,1.8430897134923208,1.8044216727763764,1.7728705113775165,1.736037905249289,1.6897103822426718,1.6638857673426144,1.6402058015953873,1.627387011459794
12,1.741457335217111,1.7128206170414872,1.68257461943334,1.6409953304978668,1.6123659409851325,1.5901347542069648,1.5698356337829393,1.5599281022161378
13,1.666351642225879,1.6325361834756105,1.6056451155477824,1.5760364815085413,1.5412266363863085,1.5173617249629536,1.5000429316579829,1.4946790715088254
14,1.5879518153507066,1.5626135735098596,1.5454137519988134,1.5108643167406735,1.4869173982495167,1.4596772070139483,1.4467380628871307,1.4421420845296096
15,1.5324749069876964,1.5092488784142344,1.4840196077940895,1.460723710541166,1.4323565678518326,1.4201934200818422,1.4069057434521144,1.3975938949428621
16,1.4828497526536493,1.4621717491529584,1.4421687680587816,1.4216651214476943,1.3991074689489895,1.3862117248806145,1.376864353249265,1.3617894658388572
17,1.4369386429164017,1.4224718055345416,1.4025904823956377,1.386253050416896,1.3673214115861987,1.3533844824045733,1.3447813884921356,1.3381430482722252
18,1.4076830960721738,1.3891098577468122,1.3715673386145883,1.352475488321177,1.3397328733225338,1.3308186817690324,1.3200297651763313,1.3131776054996314
19,1.379439074821968,1.3618147032601493,1.3473566355094377,1.331028016488459,1.3165801088145521,1.3079310160517041,1.301854192318444,1.29647540122315
20,1.350165820714779,1.339815503540307,1.3254680979519666,1.3117508676283598,1.2963529714209134,1.2882408164238017,1.2853287737112935,1.2749841104854236
21,1.333783952579315,1.3198350430651626,1.3042518835612045,1.294161475170756,1.2814828394280104,1.2745273836323472,1.2708683236530656,1.266084423363653
22,1.3125257295966486,1.304132164501753,1.2915735732589841,1.2786119429190252,1.2696125795020432,1.2648278709317817,1.260787009598099,1.256629284376892
23,1.2966353263202666,1.2890513241988992,1.2797920976759234,1.2653999551097201,1.2583500000687897,1.2520663132433032,1.246133118889116,1.2445323026659947
24,1.2841107984125582,1.2783407235313076,1.2678710215730093,1.253129827420017,1.2486866176323812,1.2422910094912587,1.23785891689238,1.2358352198153069
25,1.2757971453221926,1.2661776819050452,1.255947023648237,1.2465134142025422,1.240092797748378,1.2352143770358601,1.231371595446586,1.2317449442498196
26,1.2629714206223301,1.2552481320200257,1.2469732598528835,1.2380421663743701,1.2343035077267006,1.2281466930941807,1.223024556319032,1.2234322688973962
27,1.2553385986723826,1.2433514938421495,1.2399812306356053,1.2313611642710047,1.2265772827336046,1.2208341874711501,1.2162281315579893,1.2161532439702314
28,1.246030608161551,1.2399371982458325,1.2327213413294114,1.2213800169931535,1.2214278033522308,1.2139105839156061,1.2089554338224089,1.2104840808049755
29,1.2413014771912716,1.235157649466807,1.2261199804241179,1.2151132533408955,1.2165626336707442,1.208557406409842,1.2070412707175855,1.205164282225994
30,1.2355696149570514,1.2280967344444864,1.2211001659785898,1.2101422799340111,1.2109556412305988,1.206277147668307,1.201398106617156,1.2007522808634932
31,1.228937845300186,1.2209951347154533,1.2153666144656499,1.2054630892273757,1.2080652663746818,1.2011490337184219,1.19472744697685,1.1973558458237286
32,1.2227565829803744,1.2167829043412934,1.2109581986266913,1.1994647309278028,1.2014591672772268,1.1990696282986084,1.1932635703260186,1.1942246175203166
33,1.2175284905107497,1.2127468647387323,1.2076699118507075,1.195708310468801,1.2001871497513819,1.1939176855191507,1.190675194061236,1.189132342573072
34,1.2144631318550045,1.209647764925097,1.2058394838986284,1.1947386261794486,1.1944974248135676,1.1917399728233045,1.1895144041826788,1.1902203293386764
35,1.209215652140741,1.2058745378353557,1.2016560019473994,1.1897374636588751,1.190815004911579,1.1887551259473372,1.1849968254098873,1.18672483866332
36,1.2079633860482948,1.204341924023014,1.1993117731270388,1.1879486909129129,1.1889075540323726,1.187085825888837,1.1829748164732288,1.1829237522204836
37,1.2029211701074518,1.198717976481909,1.193788302111206,1.1868230287845318,1.185866798416513,1.1827937989938455,1.1798343282466435,1.1818778704957351
38,1.2016139139625028,1.1962522906218536,1.1941370830147933,1.1819271791778025,1.1834871284688104,1.1815258023517379,1.1754988400492596,1.1814461269606067
39,1.1981319662135088,1.1933516520806162,1.1909882665476657,1.179052020983317,1.1813556630494164,1.1791821796385968,1.1750380344587994,1.1780720348685048
40,1.1946358983970888,1.1914487527181727,1.189341575070157,1.178252373487321,1.178511003900747,1.1782608813926823,1.1707593893376063,1.1757868528366089
41,1.1932231595517553,1.1918590102318578,1.1877726891146476,1.1759055520667405,1.1785974402505843,1.1764007227016928,1.16902294136844,1.1737653953307787
42,1.189981800476126,1.1874859439126222,1.1826724469046486,1.1731078050476305,1.1747323998857717,1.173702931143547,1.1682031014436327,1.1708650061341583
43,1.186444402886623,1.1875766264471015,1.18343325347414,1.1710502058079684,1.1747926747994344,1.1716171112216887,1.165770800982045,1.1698365151082706
44,1.1883891225198084,1.1854491806141945,1.1809353055777374,1.1717556861580396,1.172641185619792,1.1688048924253287,1.165233751831952,1.1680805029350314
45,1.186791762718041,1.1823675305837769,1.181279466451843,1.1672658742902258,1.1713903001879082,1.168283473598501,1.162439025391533,1.1685562563724206
46,1.183028086792486,1.1808715317511727,1.1796191605786228,1.1656575435197067,1.168001208383529,1.1638157927924817,1.15964450916051,1.1654163293440545
47,1.181432626421267,1.178184046957476,1.176892915492935,1.1640417390934006,1.164812518026008,1.1646519391263117,1.1596512562533574,1.163919828154824
48,1.180602855100141,1.1786957367800996,1.175636279850782,1.1636458812716028,1.1649269539410951,1.1617352949465558,1.1579148459247581,1.1626496387842693
49,1.178922790804443,1.1765768685720563,1.1735663040160553,1.1621029196591275,1.1631955581414894,1.1605771223052603,1.1563344435953533,1.1599231714996248
50,1.1761528370136458,1.1768441884244074,1.1723517938027905,1.159990774427657,1.1640570492040916,1.1597020769379829,1.1555155920115694,1.1580703770172756
51,1.1768768963131815,1.1746088986653633,1.1716331597451521,1.1593324768287687,1.160945029024218,1.1585291363502461,1.15551374150614,1.1593929102808105
52,1.175603336773059,1.171900896752467,1.1704926239626294,1.1585583685325345,1.1611670541763306,1.1558145936069593,1.15419011360734,1.1579713563805365
53,1.1760193428257348,1.1727405243511781,1.1685669262190623,1.1571411388969661,1.1581876708640426,1.1558413036534043,1.151977508049392,1.1554867787794634
54,1.1728351919444824,1.1727485599506655,1.1691024147820024,1.1559873276670825,1.1578756250318933,1.152822465844493,1.1524467424503497,1.154980374697246
55,1.1706220096892188,1.1701798215682948,1.1661770057518988,1.1545028187437887,1.1572752234974846,1.152747048054888,1.1504935230940305,1.154629835783991
56,1.1713344868864293,1.1703364243272876,1.1662766565752523,1.1541678087708327,1.1556301972123444,1.1512343316781717,1.150398993441146,1.1541818190260544
57,1.1693513489766874,1.1690613963844068,1.1663917746772603,1.1510452526664974,1.1545906783713669,1.152378485502441,1.1493826137639247,1.154931438129101
58,1.1687598640868864,1.1669576575661151,1.163621565900431,1.151966441023395,1.151590949863684,1.1497156229175505,1.1468515775072854,1.1526470084837048
59,1.1665384978342352,1.1643581867776376,1.16392916806481,1.150595250977544,1.1523353833057841,1.1484537365658036,1.1455156837967746,1.1520239235569574
60,1.166402933623172,1.1656627308847753,1.162593210329775,1.1496354514382976,1.1505405500286916,1.1477916761825644,1.145678232248052,1.1513931298220388
61,1.1667628435174782,1.165017598965129,1.1608499387719085,1.1478622591059566,1.1502453110647983,1.147110606151852,1.147269655616472,1.1484490874627309
62,1.1645698903171675,1.1639478522106412,1.1611923995203297,1.1473989763295966,1.1491879737572592,1.1462380377972712,1.1450921667531313,1.149424597509927
63,1.1653309183109946,1.1626898981369072,1.1612537622668921,1.1474756080596173,1.1488005545881927,1.1468841221814599,1.1442361881455947,1.1479243642349357
64,1.1645924140667092,1.1616198776477393,1.160492493155224,1.1469337773353125,1.1478139190986507,1.1440288818599096,1.1427256597932203,1.1471567113069059
65,1.1626260394157832,1.1607560469339269,1.1601703685561888,1.1459246625816086,1.1478519464711674,1.1437749191711508,1.141576842588777,1.1472526000793217
66,1.1624372340380775,1.16004836280117,1.1577219048556806,1.1440555141372006,1.1462230396661601,1.1433599047322092,1.1435455411821285,1.1449544646523215
67,1.160431302894368,1.1594312489730692,1.159292988004146,1.1443013283523906,1.144982207720397,1.1416898705268819,1.1402082552845276,1.1446814041379312
68,1.1594436281208536,1.1581825213354142,1.158533043765848,1.1441248222377531,1.1441844719746073,1.1432754146596773,1.139581016574854,1.1436430539175224
69,1.157214268342865,1.1594288480365584,1.1564828180224518,1.144172063691619,1.1415703439712523,1.141477707956658,1.139424028009155,1.1433375583498027
70,1.1559595332231947,1.157134980731044,1.1566108421043113,1.1432984282660754,1.1425703509909209,1.1404865270103912,1.1375667713237336,1.1422392584705494
71,1.157268644053091,1.156828924141109,1.1559561630343407,1.1422448242447265,1.140184344463661,1.1405189890679115,1.1385350741408844,1.1408385902687619
72,1.1550231269013753,1.1563422476100698,1.1531675202816127,1.1422319427264143,1.1423365021533654,1.1407422661129893,1.137795134008738,1.1398410976554882
73,1.1546710547314585,1.1547772451641967,1.153233738761999,1.1409239677282481,1.1403727739365375,1.138857825857694,1.1370756085736362,1.1413433889340714
74,1.153724758755763,1.1554023387560521,1.152497903100635,1.1407224819308421,1.1395347571763836,1.1371667925777331,1.1357266088935705,1.1397939513585962
75,1.155009315066448,1.1558502130821102,1.1527658385367703,1.1377834600277836,1.1392022070337515,1.136733099411094,1.1363107654254774,1.138540750644246
76,1.1531142356909219,1.1541018874081292,1.1510347524916829,1.138377506901307,1.137464156072648,1.1349308536352356,1.1364848775601948,1.139052631602735
77,1.1529243528135353,1.1534543477120947,1.1522212132730119,1.1386545800320889,1.1386124115302914,1.1354425819845146,1.1365183607136786,1.137480753455894
78,1.1511025912617479,1.152812784533311,1.1515675413659217,1.1377356948347441,1.1374830994840528,1.1349436461599798,1.136095621546761,1.137065234198478
79,1.1519071257606341,1.1512223141533988,1.151601509245946,1.1372937300767454,1.1367671073069339,1.1342241301562617,1.1349858715970942,1.1364096621642703
80,1.15200151987437,1.1514556167834815,1.151339381770358,1.1357022376559571,1.1357904447493006,1.1343400888755673,1.1341164242091217,1.1369735354282817
81,1.150512721256862,1.151287938727707,1.1489867309982587,1.1367313077140124,1.1356131249568502,1.133175678917619,1.1333978358796895,1.1362295612670625
82,1.1488851926433226,1.1491128276047717,1.149018892101179,1.1345336522911715,1.133421356482584,1.1319340877845638,1.1333501907390777,1.1345293007557864
83,1.148418777470133,1.1494625681178072,1.1492379542618862,1.1347476039528095,1.1338074953829655,1.1314841736861265,1.1332152142154261,1.134306024243686
84,1.1469510729667358,1.1482686904331,1.1479226719558637,1.135392678189849,1.1318927976733348,1.1307703022096978,1.1321139509815534,1.1338657046572462
85,1.1481108798894457,1.1495942625563933,1.1459175554563874,1.133679858071807,1.1319384237195624,1.1311340384144601,1.131562841465366,1.1322464194098811
86,1.1469639151564017,1.1485658392694014,1.1469937207558405,1.13365190311759,1.1310789078180907,1.1304452516993537,1.1311227726409543,1.1340907801458981
87,1.1462332541286238,1.1470640666032563,1.1464761485457058,1.131033026255094,1.1303739529750387,1.1290022799226105,1.128729873653488,1.132332874659099
88,1.1463349249620367,1.1472200541920627,1.1470325090846076,1.1324426340124796,1.1294763570144528,1.127465610947114,1.1313465198957318,1.131283175749857
89,1.1465900743526547,1.146628449895622,1.1451879521898596,1.1300794492002393,1.1283303944009249,1.1281469604356693,1.1309523575661102,1.131234736094354
90,1.1446802729331147,1.1460505938920817,1.1445339977487912,1.130534888741949,1.1301229789608815,1.1274212051610477,1.1307722428230753,1.1294797278729707
91,1.1430794597008997,1.1442060691132199,1.145230937706172,1.1301098447128624,1.1293572099091578,1.1280229931972066,1.1291729449716026,1.1276756729347694
92,1.1449505557712019,1.1437508387085424,1.1437058672444633,1.129274912169121,1.127290262394264,1.126204302402142,1.129478374635502,1.1299168153953267
93,1.1442434059960347,1.143583395162846,1.1443208211758098,1.1278414831486205,1.1280317294793052,1.1262104061783338,1.1271253385802125,1.1294049985717909
94,1.141828448439534,1.1429770193837008,1.1408743320556576,1.1281717932239306,1.126899899498361,1.124947411766469,1.126484804848476,1.1282841763091336
95,1.1420956299829241,1.1430212192289724,1.1413352890454718,1.1282437088209925,1.128238079117947,1.123928338452115,1.1258555143455564,1.1285184668002293
96,1.140992396695928,1.1411610820812699,1.1402275569524343,1.127779867429601,1.1271172190494225,1.1248477492176119,1.1268059163117359,1.1266032418266672
97,1.1417175671554272,1.1421689262713983,1.1408694540289004,1.126988027164945,1.126304732619739,1.122262077253373,1.1264025636511195,1.1267919462235247
98,1.1423384787471635,1.1405500899433252,1.141823685813399,1.1271373156040043,1.1253277235343808,1.1228856594184708,1.1266617607577563,1.1260941224908332
99,1.1397196927132616,1.1392145983229198,1.1399205206521874,1.1256190639125443,1.1263134875844736,1.1237991305648303,1.1254988281708145,1.1257221191544113
100,1.1404955395202032,1.1396243307015377,1.1400299353822478,1.1246075533978726,1.1253907565992387,1.1219957278725878,1.1267636193603765,1.1250861723270218
101,1.1401910110676337,1.1392061224586791,1.1387030771448892,1.1257771881952563,1.125353368305769,1.1222559070326592,1.1242227829615727,1.1253952001139589
102,1.1379576282625214,1.1392587895136528,1.1383485313466482,1.125893478886627,1.1225216976540988,1.1206748596306055,1.124371234595733,1.125111900569785
103,1.1382554659336688,1.1386662154901224,1.1366028069146996,1.1241664659480881,1.1230912062379181,1.1209571504853462,1.1225916662984292,1.1232536135771591
104,1.1380380359054487,1.1375220120651102,1.1367501152886286,1.125453834124802,1.1242822214814483,1.1195044094096116,1.1217991896212653,1.122823823848531
105,1.1383951891270514,1.138166630854372,1.1367366007768391,1.1249718702155134,1.1225996540413528,1.1214475973707732,1.1233057548382923,1.1240434939744042
106,1.1379433343341756,1.1380641985274589,1.136616595600617,1.124316752934065,1.1224061344490677,1.118523242043667,1.123107113161855,1.122814093190405
107,1.1374906919445946,1.137408056918017,1.1353092520035755,1.1231266091780885,1.1236758488514385,1.1198321776311906,1.1226196877037042,1.1236770717113456
108,1.136433387961746,1.1359356193687653,1.136067188249332,1.122836622659676,1.1211788188434038,1.1186486638960291,1.1211267295940723,1.1227907251494476
109,1.1372790828540946,1.1375791035435519,1.135559851282209,1.1226312867630024,1.120492296023447,1.1179208319043852,1.1209514410004646,1.1220212660496707
110,1.136708400558118,1.1359925291018966,1.1347214249892892,1.1222031127008483,1.1207426593342766,1.1178570686142302,1.1211663555096323,1.122659457955737
111,1.1366384017932476,1.1358683229330273,1.1351307168032954,1.1222950138931467,1.1205062257266436,1.1178288176411488,1.120898395288186,1.1219434079043733
112,1.135033114742195,1.1355770647665377,1.1342393974137437,1.120170730810899,1.1199812119124366,1.1183377755144255,1.1184248408503135,1.1228706039010856
113,1.1333870528578556,1.1339093735681485,1.1337760830548003,1.1207220300299223,1.1201531565775638,1.1166626625373715,1.1197972682570867,1.1220549369888762
114,1.1330811412675426,1.1335023532706625,1.1338363769710174,1.1211755172000708,1.1196484034178686,1.1165220235866276,1.119037203421698,1.1220052057513537
115,1.1339438593677371,1.133440763386407,1.1341101770047788,1.121291572629729,1.1185874572347423,1.1157805769821334,1.1194472339267145,1.1214464401879005
116,1.1336414897556424,1.1333126312675743,1.1322628528911125,1.1197891772018855,1.1184505983258857,1.116096614488487,1.1172737106627766,1.1204530448387704
117,1.132761548271686,1.1333003260491883,1.1329672630439762,1.1177089819391017,1.118167374642169,1.116013136717791,1.1168902562672296,1.119048766336569
118,1.1319032211368403,1.131873321756546,1.1297742408119553,1.1204279480786221,1.1162990445778018,1.1165555989156004,1.1177788162265432,1.119370445053908
119,1.1326354444195417,1.130554592302309,1.1312172451957327,1.1178644037186574,1.1167315109440539,1.1156160124664098,1.1167377506675502,1.1200744304500643
120,1.1336321827717053,1.1307902858184706,1.1302380388117446,1.116483008951738,1.114979084984201,1.1154480188922153,1.116163481326929,1.1195924399329014
121,1.1314609422732236,1.1313471826233965,1.1299523801317197,1.118057576584786,1.1156068760449769,1.113934673898207,1.1159404084585602,1.1191001208457436
122,1.1303620027107597,1.131744382253017,1.1286552688463138,1.1166182453515099,1.1161855959501423,1.1145977198751897,1.1166008030272176,1.118176130175413
123,1.1328211861724164,1.1301841001599957,1.129210324235301,1.1172389638378821,1.115821922255344,1.1144435718411305,1.1161460625810957,1.117940391762246
124,1.1295337815821138,1.1302359824437447,1.1296964566057641,1.11719916642539,1.114444269704037,1.1126429976009933,1.1155883947271834,1.1171476689962623
125,1.1294279806084253,1.131011416817158,1.1290291533299337,1.1165715083949652,1.1158465512072453,1.1127252871872948,1.1161224216711325,1.1172488538767649
126,1.1298934157249145,1.1292278208274753,1.1294674015653154,1.1165390518243796,1.1123945511364546,1.1143163572895072,1.114699872365953,1.1164894578353837
127,1.1306126036503814,1.129750029543803,1.1280993127287267,1.1164894969135635,1.1131601676393728,1.1118294697641675,1.1150778762289906,1.1163243663826217
128,1.1292145631621961,1.1285122806071117,1.1291578751154647,1.1158804344800202,1.112711784175185,1.111450973755675,1.1140863479500742,1.117064995843856
129,1.1288787998541254,1.1286568696102437,1.128538154947736,1.1150134964217755,1.1131489632559604,1.1124718019871112,1.1145369461495283,1.1165776718213554
130,1.1290352713125045,1.128501688708187,1.1273641866412971,1.1168395866361573,1.1127019070015578,1.1110348616792856,1.114521062340128,1.115178343080728
